dataset,dialect_code,prob,dialectness,score,macro_score,acc,macro_prob,SpBLEU_corpus_score,ChrF_corpus_score,estimator,status,progress,num_finish_reason_MAX_TOKENS,num_samples,num_skipped,num_from_cache,line_acc,en_word%,out_of_range_word%,has_word_codeswitch,has_line_codeswitch,line_prob,line_macro_prob,line_dialectness,prob/90%_ci_low,prob/90%_ci_high,dialectness/90%_ci_low,dialectness/90%_ci_high,score/90%_ci_low,score/90%_ci_high,macro_score/90%_ci_low,macro_score/90%_ci_high,insufficient_tokens,line_pass_rate,word_pass_rate,best_guess_dialect,best_guess_prob,errors,task_duration,lid_acc,num_finish_reason_COMPLETE,response_spBLEU,response_chrF,dialectid_score,dialectid_prob,response_spBLEU/90%_ci_low,response_spBLEU/90%_ci_high,response_chrF/90%_ci_low,response_chrF/90%_ci_high,BLEU_corpus_score,dialectid_score/90%_ci_low,dialectid_score/90%_ci_high,num_finish_reason_stop,num_finish_reason_length,inference_price_usd
Okapi,sdn,0.0,0.0,0.0,0.0,0.0,0.0,,,Blobheart:command-r,success,100.0%,100,100,0,5,0.003333333333333333,0.45145604407512663,0.9725433599449298,1.0,1.0,2.543899230659008e-05,9.21257771551609e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,Algerian Arabic,0.0,{},25.00842774938792,,,,,,,,,,,,,,,,
Okapi,syr,0.0,0.0,0.0,0.0,0.0,0.0,,,Blobheart:command-r,success,100.0%,100,100,0,0,0.0,0.45789272409583676,0.9705291330200716,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,Algerian Arabic,0.0,{},23.4376682730217,,,,,,,,,,,,,,,,
ShareGPT,dza,4.0562148205935956e-05,0.0,0.0,0.0,0.01,0.00030038244440220294,,,Blobheart:command-r,success,100.0%,100,100,0,0,0.01,0.4987092134878954,0.9755606089977923,0.99,0.99,0.0001672559417784214,0.0013528270460665226,0.0,0.0,0.00016224859282374383,0.0,0.0,0.0,0.0,0.0,0.0,0,0.010000000000000009,-98.0,Emirati Arabic,0.007638750076293946,{},23.913590004987782,,,,,,,,,,,,,,,,
ShareGPT,egy,0.0,0.0,0.0,0.0,0.0,0.0,,,Blobheart:command-r,success,100.0%,100,100,0,0,0.0,0.50201596470558,0.9790952415155745,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,Algerian Arabic,0.0,{},23.485083134000888,,,,,,,,,,,,,,,,
ShareGPT,kwt,0.0,0.0,0.0,0.0,0.0,0.0,,,Blobheart:command-r,success,100.0%,99,100,0,5,0.0,0.4765898025086885,0.9797610759291354,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,Algerian Arabic,0.0,{},25.76481154281646,,,,,,,,,,,,,,,,
ShareGPT,mar,0.0,0.0,0.0,0.0,0.0,0.0,,,Blobheart:command-r,success,100.0%,100,100,0,5,0.0,0.5067426249498073,0.9875821562145579,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,Algerian Arabic,0.0,{},24.189684226177633,,,,,,,,,,,,,,,,
ShareGPT,pse,0.009973760484717787,0.001856340765953064,0.0008834108478441938,0.000987068055986552,0.04,0.012502318155020476,,,Blobheart:command-r,success,100.0%,100,100,0,5,0.030333333333333337,0.474599290792924,0.9529306197122023,0.99,0.98,0.001717394378501922,0.006766921179369092,0.0011713287234306334,0.00040994513779878615,0.04780137281864882,0.0004266248643398285,0.005127861328634499,1.6894809133788936e-05,0.004330223595338728,7.519976078618429e-05,0.004458657055566446,0,0.020000000000000018,0.5,Emirati Arabic,0.011856628810055553,{},24.603814849629998,,,,,,,,,,,,,,,,
ShareGPT,sau,0.0002576403244577273,0.0,0.0,0.0,0.010101010101010102,0.0010369125050445549,,,Blobheart:command-r,success,100.0%,99,100,0,0,0.017676767676767676,0.4922574039932665,0.9722385066602077,0.98989898989899,0.98989898989899,0.001220086260200149,0.008336434321303975,0.00020107011677640858,0.0,0.0010305612978309092,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010101010101010055,-97.0,Jordanian Arabic,0.006919013129340278,{},24.01625971699832,,,,,,,,,,,,,,,,
ShareGPT,sdn,0.009822753354674205,7.971939630806446e-05,7.820019520181354e-05,7.826365961898443e-05,0.02,0.01005042152130045,,,Blobheart:command-r,success,100.0%,100,100,0,5,0.015,0.48301541053748354,0.9682090909226629,0.99,0.99,6.0669861268252136e-05,0.0002634363085962832,0.0,1.3321920996531843e-05,0.04904715716838837,0.0,0.00031887758523225785,0.0,0.00031280078080725415,0.0,0.0003130546384759377,0,0.010000000000000009,1.0,Sudanese Arabic,0.009822753354674205,{},24.82221119198948,,,,,,,,,,,,,,,,
ShareGPT,syr,0.0,0.0,0.0,0.0,0.0,0.0,,,Blobheart:command-r,success,100.0%,100,100,0,0,0.0,0.4975759967860642,0.9864256453343593,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-99.0,Algerian Arabic,0.0,{},23.439062999997986,,,,,,,,,,,,,,,,
BTEC,dza,0.10949461122305365,0.25181272433139384,0.029570478435700397,0.24178759254714674,,0.8198573520775971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,
BTEC,egy,0.5486394690047018,0.3663705176766962,0.3254073222582592,0.32688212561260044,,0.5599026093614521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,
BTEC,mar,0.7979957946180366,0.2882475984189659,0.27880937969242536,0.28462034508441375,,0.8614784055807104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,
BTEC,pse,0.09054914165870287,0.17790150037035346,0.02901937009591251,0.1168615593969668,,0.40108562481429544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,
BTEC,sau,0.2359465379329049,0.16918572606518864,0.07590550714969779,0.11474547067248776,,0.4449624438108003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,
BTEC,sdn,0.16951036675629438,0.1876373057346791,0.041036774810868815,0.13636491930106567,,0.3952897178079002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,
BTEC,syr,0.22815846205689014,0.36149558729492126,0.11134303160369939,0.27572766975861995,,0.5646458178281318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,
FLORES,egy,0.5796299829706549,0.39569561921060087,0.33731191789358145,0.34409268289143286,,0.5966960811847821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,
FLORES,mar,0.7117787334189052,0.29648673098534345,0.2788037897165716,0.2828114891682208,,0.7807359583485232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,
FLORES,pse,0.062227935332921334,0.12274775981903076,0.014427684519506658,0.08424847866048227,,0.37561860820031145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98,,,,,,,,,,,,,,,
FLORES,sau,0.13060639411858574,0.06204575724899769,0.014534359726458067,0.027977348383565356,,0.37095056970567386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,,,
FLORES,syr,0.13831893595401198,0.265492180576548,0.06243434942283299,0.20700442077546413,,0.4699331359687494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91,,,,,,,,,,,,,,,
HABIBI,dza,0.12952050342071994,0.2995258892468851,0.04056337728119971,0.2827085318991093,,0.8683546665820411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9770114942528736,,,,,,,,,,,,,,,
HABIBI,egy,0.43726286735909525,0.28780936675146224,0.21147336587316098,0.21664480867467126,,0.4490877837574226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,
HABIBI,kwt,0.007162515015734243,0.16651612029410898,0.002419026475357985,0.07998248183905114,,0.32968948336056203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,
HABIBI,mar,0.7260664315382018,0.3074441097863019,0.26014954764077464,0.2836108820566921,,0.8533453460071178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,
HABIBI,pse,0.04544622917866292,0.16250499483580008,0.015647110379894826,0.06313192791378883,,0.23830517880000676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9102564102564102,,,,,,,,,,,,,,,
HABIBI,sau,0.20919997951597907,0.18226878412999212,0.05321588428629194,0.10533631441840693,,0.3916771449465887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,,
HABIBI,sdn,0.08356290464652502,0.17339050057794778,0.02686078708632904,0.11448682922878553,,0.4066699142279905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8709677419354839,,,,,,,,,,,,,,,
HABIBI,syr,0.16526767308532725,0.25296620273031295,0.07112551616682661,0.1603050329811137,,0.3607276368496241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,
TWEET,dza,0.22501185290748255,0.2204489017650485,0.0973193582410516,0.21261456291830808,,0.7222059245494893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,,,,,,
TWEET,egy,0.6406731176190078,0.47763882362283766,0.42035660067863007,0.4236391098766088,,0.6531017345242435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,
TWEET,kwt,0.03249890619903453,0.19118450335226952,0.011181507958166163,0.12461663077205765,,0.49353511938403244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,
TWEET,mar,0.8163387386361137,0.3022330014128238,0.296397790891244,0.29844847042113387,,0.863814135423163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,
TWEET,pse,0.2130287598632276,0.21864237911999226,0.06502607016227487,0.14851872288700016,,0.43242819232153124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,
TWEET,sau,0.3543926836104947,0.23308536591939627,0.1338653815576235,0.1726823096624992,,0.5094182924171037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,,,
TWEET,sdn,0.39532699240575314,0.3123907198384404,0.1855190160529444,0.21962198964559923,,0.5089190934336512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,
TWEET,syr,0.3894435373174201,0.31194315957836805,0.17532659908692494,0.2558803795183562,,0.5679953627251961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,
Cohere,dza,0.09690601332713225,0.02954329707006895,0.00840064788088083,0.016861593332632537,0.4845360824742268,0.18063955757732159,,,Blobheart:command-r,success,100.0%,87,99,0,0,0.420618556701031,0.2730205695386259,0.5544549863459795,0.6701030927835051,0.6701030927835051,0.0652639723692531,0.1623956038125733,0.02764795803442146,0.06068987697567772,0.14931722327480101,0.016163289318867985,0.05288984335850415,0.002274764113160764,0.03052104995910166,0.006461355112069651,0.04004396815275478,2,0.3298969072164949,-1.03125,Emirati Arabic,0.11443934768867996,{},39.330162343001575,,10,,,,,,,,,,,,,,
Cohere,egy,0.1131993791543432,0.028858617877668455,0.0064457960577972515,0.007988278611090737,0.5408163265306123,0.12492354970564352,,,Blobheart:command-r,success,100.0%,91,99,0,0,0.4537414965986395,0.2551196285871883,0.5368083045514371,0.6530612244897959,0.6836734693877551,0.03533715162514139,0.04691337045176401,0.017011667903324007,0.07520473978109847,0.1669406062983976,0.018657884555749998,0.04697346966525065,0.0021885035800176026,0.020929846903580795,0.00343976072413314,0.022081359469060143,1,0.3163265306122449,-1.064516129032258,Emirati Arabic,0.11733955764259231,{},201.02244857299956,,7,,,,,,,,,,,,,,
Cohere,kwt,0.04156491686993906,0.0149310603725952,0.0004034851346611123,0.010123090222175722,0.5102040816326531,0.3365222699381886,,,Blobheart:command-r,success,100.0%,87,99,0,5,0.43520408163265295,0.2718770737508203,0.5444721557881953,0.6530612244897959,0.6632653061224489,0.00267957547847039,0.27646752199655805,0.014574820097463782,0.018641583262844593,0.07920994765531936,0.00888262668697621,0.02840623424231539,8.66679572310794e-05,0.0013767014832510845,0.005543638996977701,0.021202339777082333,1,0.33673469387755106,0.9696969696969697,Emirati Arabic,0.14902525412260878,{},29.552628882229328,,11,,,,,,,,,,,,,,
Cohere,mar,0.13800802977033416,0.03758955041507297,0.0300706367667622,0.03162142621367701,0.47959183673469385,0.1771162644398995,,,Blobheart:command-r,success,100.0%,89,99,0,5,0.42371234207968905,0.2714300642824711,0.5707953382522655,0.6836734693877551,0.6938775510204082,0.11005236058524448,0.1905242733888112,0.04203726051618396,0.09619500440787332,0.19332623812771238,0.020958460354124717,0.06993142447318171,0.013907570171243604,0.06287587195353798,0.015311650448063032,0.06406286444491191,1,0.30612244897959184,1.0,Moroccan Arabic,0.13800802977033416,{},29.231330110691488,,9,,,,,,,,,,,,,,
Cohere,pse,0.036147335231213884,0.014644770431617389,0.003463122373736684,0.003940668079374131,0.4387755102040816,0.0853754941823094,,,Blobheart:command-r,success,100.0%,90,99,0,5,0.401360544217687,0.2964937949952541,0.5913894413250702,0.6632653061224489,0.673469387755102,0.011925982617255186,0.06446636418814353,0.010264391642813031,0.01638568205503434,0.0753348456255209,0.007399522361652518,0.0306438712924067,0.0005730201014743046,0.013777250506801073,0.0009579024361923952,0.013523370612043555,1,0.326530612244898,1.0,Emirati Arabic,0.10123198187544144,{},30.080657503567636,,8,,,,,,,,,,,,,,
Cohere,sau,0.05477674421374254,0.015602322560543022,0.0016756415419614955,0.011425633485667044,0.5257731958762887,0.3308465144139134,,,Blobheart:command-r,success,100.0%,87,99,0,0,0.44931271477663226,0.27894848011448115,0.5409564938897997,0.6494845360824743,0.6494845360824743,0.02467616010198043,0.2960690190861381,0.0061633324719040546,0.03182966073968596,0.09472978038236622,0.009768140073852124,0.025794851066997998,0.0006163229313726318,0.004974814904965603,0.006892327087399234,0.01914935585727487,2,0.35051546391752575,-0.8529411764705883,Emirati Arabic,0.14074903102015557,{},440.73647652300133,,10,,,,,,,,,,,,,,
Cohere,sdn,0.053201219632551935,0.02633798777932282,0.000714145728946263,0.005568614516314985,0.6082474226804123,0.08771407321670342,,,Blobheart:command-r,success,100.0%,84,99,0,5,0.5425871379479628,0.22133704402827398,0.4555530271391647,0.5773195876288659,0.5876288659793815,0.01223313764395365,0.041217284772146645,0.01612328540588188,0.024620830220019804,0.10072041328570235,0.014919238890969338,0.05334595814855552,0.0003058735835434434,0.001898010577473618,0.0009233041024587379,0.02007814993480396,2,0.41237113402061853,0.95,Emirati Arabic,0.14102703858630194,{},31.226570086553693,,13,,,,,,,,,,,,,,
Cohere,syr,0.04202926670532366,0.014370381414467833,0.0002617144485327237,0.0014701419286949479,0.4536082474226804,0.08066782408355515,,,Blobheart:command-r,success,100.0%,88,99,0,0,0.4039518900343643,0.3003030059135635,0.6036502864538754,0.6804123711340206,0.6804123711340206,0.03137829233340189,0.0684523409398719,0.013615303288999613,0.023071134446975505,0.07968742047187656,0.007920675383832126,0.0269896763621917,0.00011235221043138741,0.0006221303786581687,0.00046245286669978683,0.005004348608631645,2,0.31958762886597936,-1.129032258064516,Emirati Arabic,0.12232590103029878,{},82.26976182900034,,9,,,,,,,,,,,,,,
Okapi,dza,0.11374397160485387,0.016095164041616955,0.00822424921924204,0.01501201224674496,0.63,0.25833925532075225,,,Blobheart:command-r,success,100.0%,91,100,0,0,0.618,0.18857512411932123,0.38780064689167687,0.47,0.46,0.08168522989493794,0.22387035657302476,0.00925895787581491,0.07321166514991644,0.1708847416526628,0.007144788492217794,0.03547338135224195,0.0033225096354638755,0.018630133068546963,0.0061126367139057985,0.03425569604515418,0,0.54,0.12962962962962965,Emirati Arabic,0.12989796232664957,{},455.84277361299974,,9,,,,,,,,,,,,,,
Okapi,egy,0.2019285289448453,0.02730277960654348,0.017481816651337554,0.017610053009750482,0.8,0.2078608999456628,,,Blobheart:command-r,success,100.0%,96,100,0,0,0.7433333333333333,0.11371951131925812,0.2287259370828819,0.34,0.35,0.05653365473845042,0.06645887372549623,0.021527205987212562,0.14923910522434836,0.2660127222745079,0.012013177041970701,0.057411320906782685,0.005689944110055931,0.04565320957476872,0.005799932865862964,0.045780342966432755,0,0.65,0.4769230769230769,Egyptian Arabic,0.2019285289448453,{},48.2586293610002,,4,,,,,,,,,,,,,,
Okapi,kwt,0.15906135592260398,0.010568145312136039,0.007411619915591323,0.00944168124527682,0.75,0.4487593966595887,,,Blobheart:command-r,success,100.0%,92,100,0,5,0.6941666666666667,0.13358952270158314,0.3001718968242638,0.44,0.44,0.009553568773844745,0.3369107144148438,0.007320135145040695,0.10871122050337813,0.2190715850493223,0.006270016499352577,0.017275655255221203,0.003821610793192191,0.013371380931585785,0.005368166668545426,0.016042702733309377,0,0.56,1.0,Kuwaiti Arabic,0.15906135592260398,{},29.917597795836627,,8,,,,,,,,,,,,,,
Okapi,mar,0.2608848272403702,0.03115566451451741,0.015128616346980463,0.018193238463950368,0.72,0.3084983549884055,,,Blobheart:command-r,success,100.0%,94,100,0,5,0.6705,0.1530772428635456,0.3320784252657012,0.43,0.43,0.15137793451547624,0.2607705979399907,0.02271233090849516,0.2026265402448914,0.32376345822146885,0.017961961389733102,0.05227113398625318,0.0068239127669711104,0.03173366782858893,0.008814379685062494,0.03501096067469113,0,0.5700000000000001,1.0,Moroccan Arabic,0.2608848272403702,{},29.615671961568296,,6,,,,,,,,,,,,,,
Okapi,pse,0.12418760711792856,0.012267532775877044,0.003797821162207544,0.0097554710674046,0.71,0.26340539936558344,,,Blobheart:command-r,success,100.0%,93,100,0,5,0.685,0.14875503275254293,0.31174265674923957,0.37,0.37,0.0723056280403398,0.255310165717965,0.015317461219034158,0.08610651648477936,0.17448655871194654,0.00422719212770361,0.03681811239556333,0.0013319160519713125,0.00975592394078809,0.0020421754188484245,0.035588040948531165,0,0.63,1.0,Emirati Arabic,0.14901031990069896,{},29.53016363363713,,7,,,,,,,,,,,,,,
Okapi,sau,0.1319891229091445,0.011569020815659314,0.006666882320700972,0.010515177424888078,0.81,0.435354980762786,,,Blobheart:command-r,success,100.0%,94,100,0,0,0.7666666666666667,0.11170018146996498,0.23290136231599376,0.33,0.33,0.03306936300534289,0.3565476564056735,0.008181452714100791,0.0898151018223026,0.18736569242219311,0.006215035345718336,0.022775894557547458,0.0030101147084904602,0.014341710765769839,0.005515894414329112,0.020896866856804995,0,0.6699999999999999,0.5074626865671642,Emirati Arabic,0.1934593446709914,{},48.72430820700174,,6,,,,,,,,,,,,,,
Okapi,sdn,0.05689302981772926,0.016746005113236605,0.005214526793164653,0.01121783184636917,0.77,0.13239053320663516,,,Blobheart:command-r,success,100.0%,92,100,0,5,0.76,0.11385385188275673,0.24803471953228295,0.3,0.29,0.027985773432883432,0.09052756176271942,0.017938641710012842,0.02910309978256492,0.10428985235974786,0.008529034084208766,0.03859906917182359,0.0021915638196544837,0.011443261708374904,0.004490885737807746,0.030197749165869658,0,0.71,0.9859154929577465,Emirati Arabic,0.16049695735680872,{},28.88688751216978,,8,,,,,,,,,,,,,,
Okapi,syr,0.19017894183984027,0.01052813425892964,0.005557041349214371,0.005994821755711265,0.82,0.2725463429937372,,,Blobheart:command-r,success,100.0%,96,100,0,0,0.7678333333333334,0.10062411681638272,0.2233201521692953,0.37,0.36,0.09043301937053912,0.2209630805940833,0.00919300488231238,0.13624204121282665,0.2559518679368149,0.005867956298075122,0.018084585646225608,0.00267585969516559,0.011475382494270632,0.003022083049940367,0.011956952774059943,0,0.64,0.421875,Syrian Arabic,0.19017894183984027,{},47.83262316099717,,4,,,,,,,,,,,,,,
ShareGPT,dza,0.10855418775929138,0.004835778548731469,0.004075946718960103,0.004354011399036255,0.86,0.18282125100697158,,,Blobheart:command-r,success,100.0%,98,100,0,0,0.8341666666666666,0.08575953655315904,0.1721809530143425,0.22,0.21,0.06272703924041707,0.16011130291008158,0.0035429064950828126,0.06910774663817873,0.1664722109558936,0.0013594524912205852,0.016110447333274894,0.0008031521517347487,0.015158382403255342,0.0009807343049666685,0.01574232640697339,0,0.79,0.7215189873417722,Emirati Arabic,0.3670108686599997,{},217.98851262899916,,2,,,,,,,,,,,,,,
ShareGPT,egy,0.15278622464626096,0.03240224238368682,0.030438229509759863,0.030501851177712636,0.93,0.1572219502000371,,,Blobheart:command-r,success,100.0%,96,100,0,0,0.8916666666666666,0.06270208571585081,0.11832057467111202,0.2,0.18,0.059237934572156516,0.06898103834653739,0.02775699749472551,0.10701374526233179,0.21104804474622268,0.015305157894525977,0.06299870272560831,0.013475862806358612,0.06061494695282624,0.013513295589840811,0.0607464138227607,0,0.8200000000000001,0.7560975609756098,Emirati Arabic,0.41641256846138275,{},55.64643717099898,,4,,,,,,,,,,,,,,
ShareGPT,kwt,0.08942214605398476,0.005703184236190282,0.0036421979213207114,0.005504595503664836,0.89,0.6834764939371962,,,Blobheart:command-r,success,100.0%,97,100,0,5,0.87,0.07189767025210687,0.14421224307413957,0.19,0.19,0.042904717846540735,0.624219563890656,0.005076809113379568,0.054058110865711016,0.1379412127201221,0.002862538762680296,0.010595635749807902,0.0013816584670235015,0.007971506010346028,0.0027293612491632075,0.010274278049421626,0,0.81,1.0,Emirati Arabic,0.42052342627663164,{},32.87666739709675,,3,,,,,,,,,,,,,,
ShareGPT,mar,0.11149252584902569,0.01041931118525099,0.009024958961547522,0.009047928993080623,0.84,0.12797905122017256,,,Blobheart:command-r,success,100.0%,96,100,0,5,0.8321666666666667,0.09025515333779145,0.1794832543380478,0.24,0.22,0.09051410934189334,0.13457494618734928,0.012240379134115454,0.07566093914939802,0.16356707114622224,0.003826686653519388,0.02555187739884891,0.002450070648708035,0.02329712851969564,0.00246256078618616,0.02332699711974182,0,0.78,0.9743589743589743,Emirati Arabic,0.36107344037969596,{},32.28996270895004,,4,,,,,,,,,,,,,,
ShareGPT,pse,0.068962100277422,0.00997180427191779,0.002587528829859568,0.009223046206428486,0.89,0.16817537183582318,,,Blobheart:command-r,success,100.0%,97,100,0,5,0.87,0.06802737626261711,0.13791690681894236,0.2,0.17,0.026216981946490706,0.14561675296194154,0.010322975473245606,0.04166293954686031,0.11423145253226832,0.002528910497594926,0.037390124545809374,0.0010703199373243754,0.0061185864400796885,0.0020489459245457814,0.036032164466023,0,0.83,0.963855421686747,Emirati Arabic,0.4024555949110072,{},33.070546203292906,,3,,,,,,,,,,,,,,
ShareGPT,sau,0.0988266520947218,0.003831647663610056,0.0025104237521576776,0.003581219721002699,0.93,0.6976122929726262,,,Blobheart:command-r,success,100.0%,100,100,0,0,0.9008333333333334,0.05503084636891642,0.11312991260359903,0.18,0.16,0.05316576980694663,0.6099361462745583,0.0024252845899900423,0.06615804983564288,0.1467684951858039,0.0016252820112533295,0.008369722960235963,0.0008204385949883753,0.006622479553006769,0.0014924595013466426,0.007905761763744142,0,0.84,0.7857142857142857,Emirati Arabic,0.42919671646202917,{},56.1805417200012,,,,,,,,,,,,,,,,
ShareGPT,sdn,0.04512863299576566,0.014963756434153765,0.000584465265211817,0.011315437233140425,0.86,0.087693003321765,,,Blobheart:command-r,success,100.0%,96,100,0,5,0.8496666666666667,0.07983982211226848,0.16322575149967122,0.18,0.18,0.021859415140352213,0.061689525202382356,0.012522849765373394,0.02229390813867386,0.08685309476592973,0.005774373406893394,0.036127952047454684,3.390135026091968e-05,0.0016950851053600376,0.0009147466426332718,0.032751486926580996,0,0.8200000000000001,1.0,Emirati Arabic,0.37583129764825574,{},36.60651787370443,,4,,,,,,,,,,,,,,
ShareGPT,syr,0.14381443161866628,0.005522517268545925,0.004958191553694814,0.005007945711921638,0.89,0.2449977803317597,,,Blobheart:command-r,success,100.0%,96,100,0,0,0.8626666666666667,0.07766581299526855,0.15014119690527014,0.22,0.19,0.09730419873259961,0.19698665392701514,0.002465766755825219,0.10092055087996105,0.19999229504819627,0.0029202467783405843,0.009995438515555049,0.002426235383287191,0.009376450368570976,0.0024639671256450244,0.009460389234761021,0,0.81,0.7283950617283951,Emirati Arabic,0.3682642791577382,{},52.73607803699997,,4,,,,,,,,,,,,,,
BTEC,dza,0.1280896449254942,0.12163975039497017,0.020360699322589375,0.09041610211449758,,0.3644473098732124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,
BTEC,egy,0.21440300851711072,0.12436042268760503,0.08622204046736068,0.08667936378891086,,0.23688367535971339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,
BTEC,mar,0.32519811706093604,0.15655480839312078,0.11756861352560115,0.12008487084754602,,0.39998337975201137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
BTEC,pse,0.06256502895557788,0.09240291544236243,0.017498817617647787,0.05853750425893841,,0.23056843443089747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
BTEC,sau,0.0896368922595866,0.03614626075141132,0.011337955056438191,0.025211192035838548,,0.7477210284688044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
BTEC,sdn,0.11217053827655037,0.07953261451795697,0.014067836601670419,0.04965747523971926,,0.21288160622003488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
BTEC,syr,0.10639928060496459,0.10731394135393202,0.02369752818466526,0.08315532641878078,,0.28792293114820494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
FLORES,egy,0.12075954383704811,0.03372494270093739,0.030376447989717965,0.03041914451425745,,0.1280559654123499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
FLORES,mar,0.23698840672150254,0.0764361175056547,0.06713006961885697,0.06797611041739475,,0.3355297905406769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
FLORES,pse,0.04949346344103105,0.02128589660860598,0.0020138974907695294,0.01193709646930334,,0.2359532249314361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
FLORES,sau,0.02167678825033363,0.0008023563679307699,5.2981719696122007e-05,0.0002508166009240236,,0.4423158166294888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
FLORES,syr,0.04331639448995702,0.03494612220674753,0.0002124640242109523,0.004665721704449613,,0.2468964228160621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
HABIBI,dza,0.2017234907353072,0.2185486382644238,0.04387735277066779,0.1445969571428346,,0.5381314901251348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9655172413793104,,,,,,,,,,,,,,,
HABIBI,egy,0.2832385123358108,0.15070747943595053,0.11223497277627674,0.11356200799182994,,0.2943298654980026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
